cie_id,system_id,cycle,trigger_maintenance,trigger_shop_maintenance,trigger_usage_change,trigger_FOD,CRUISE_DTAMB,CRUISE_ALT,CRUISE_MACH,CRUISE_COMMAND,TAKEOFF_DTAMB,TAKEOFF_ALT,TAKEOFF_MACH,TAKEOFF_COMMAND,matrix_deg_CmpFan_s_mapEff_in,matrix_deg_CmpFan_s_mapWc_in,matrix_deg_CmpBst_s_mapEff_in,matrix_deg_CmpBst_s_mapWc_in,matrix_deg_CmpH_s_mapEff_in,matrix_deg_CmpH_s_mapWc_in,matrix_deg_TrbH_s_mapEff_in,matrix_deg_TrbH_s_mapWc_in,matrix_deg_TrbL_s_mapEff_in,matrix_deg_TrbL_s_mapWc_in,normal,corrosion,erosion,fouling,tip_clearance,CRUISE_DECKSMRHPC_Tout,CRUISE_DECKSMRHP_Nmech,CRUISE_DECKSMRHPC_Tin,CRUISE_DECKSMRLPT_Tin,CRUISE_DECKSMRFuel_flow,CRUISE_DECKSMRHPC_Pout_st,TAKEOFF_DECKSMRHPC_Tout,TAKEOFF_DECKSMRHP_Nmech,TAKEOFF_DECKSMRHPC_Tin,TAKEOFF_DECKSMRLPT_Tin,TAKEOFF_DECKSMRFuel_flow,TAKEOFF_DECKSMRHPC_Pout_st,deg_CmpBst_s_mapEff_in,deg_CmpBst_s_mapWc_in,deg_CmpFan_s_mapEff_in,deg_CmpFan_s_mapWc_in,deg_CmpH_s_mapEff_in,deg_CmpH_s_mapWc_in,deg_TrbH_s_mapEff_in,deg_TrbH_s_mapWc_in,deg_TrbL_s_mapEff_in,deg_TrbL_s_mapWc_in
1,24,0,False,False,False,False,9.733,35052.492024,0.761195,24932.492854,15.89,785.177591,2e-05,25074.977533,-2.2567379059710317,-1.1453413156680048,-0.05062166629165099,-0.02017777262520748,-10.971124544405367,-0.06555298837088586,-5.848259358722845,-0.23464435689430013,-2.884092995029537,-0.3697465774134648,1,0.0,0.0,0.0,0.0,796.3557803366623,19377.947987522333,334.1074136791484,1120.8072449179929,0.3647068235593996,1357688.232836365,892.2397756671528,20049.742799355827,384.97807746957335,1264.5654141712043,1.0080230621953636,3451728.014557212,-0.0004317517519519394,-0.00017519877912888505,8.253209676255466e-05,7.53482391768137e-05,-0.002397699691734931,8.169616637556468e-05,-0.0012483690686276134,8.183099793302724e-06,-0.0005576816320942337,-2.4924858732183995e-05
1,24,1,False,False,False,False,10.583,34973.20668,0.765057,24986.699225,15.325,771.437716,1.7e-05,25083.313776,-2.2567379059710317,-1.1453413156680048,-0.05062166629165099,-0.02017777262520748,-10.971124544405367,-0.06555298837088586,-5.848259358722845,-0.23464435689430013,-2.884092995029537,-0.3697465774134648,1,0.0,0.0,0.0,0.0,799.1264849457683,19396.992363060905,335.65141175358474,1125.879545139201,0.371400119631089,1372376.7125844862,892.2070969615253,20062.227347691216,385.15296462329565,1266.6417016986502,1.0159830378284223,3469222.539461191,-0.0006730708730861897,-0.00034080264733961114,5.908033074789407e-05,6.79877442983508e-05,-0.003456632696069137,3.141728029515565e-05,-0.00180373486934416,-3.1924328960673996e-05,-0.0008902273914136042,-7.623441444071236e-05
1,24,2,False,False,False,False,9.018,34958.680007,0.761015,25076.852605,14.439,764.145522,3.5e-05,25051.847294,-2.2567379059710317,-1.1453413156680048,-0.05062166629165099,-0.02017777262520748,-10.971124544405367,-0.06555298837088586,-5.848259358722845,-0.23464435689430013,-2.884092995029537,-0.3697465774134648,1,0.0,0.0,0.0,0.0,794.2501535057344,19322.959174924406,333.2026885870342,1117.4425126113445,0.36815907035477835,1362829.4374492778,892.8276612119754,20075.01057836393,385.33394495575163,1269.6163270661398,1.0172205452637444,3471809.273503964,-0.0007757295842262582,-0.0003793819230486278,1.9567457073482318e-05,6.119382113384647e-05,-0.003933713712310068,2.4495241345662055e-05,-0.0020697780649438927,-8.467116880789484e-05,-0.0009996292821242388,-8.865885768395477e-05
1,24,3,False,False,False,False,9.283,34935.526029,0.794052,24944.173085,15.831,704.707746,9.5e-05,24999.699207,-2.2567379059710317,-1.1453413156680048,-0.05062166629165099,-0.02017777262520748,-10.971124544405367,-0.06555298837088586,-5.848259358722845,-0.23464435689430013,-2.884092995029537,-0.3697465774134648,1,0.0,0.0,0.0,0.0,797.70462144219,19336.654113855075,335.8836816994396,1120.890718684923,0.3749793729928057,1385796.6515004144,891.5944793011857,20010.126717335334,385.1102383320003,1266.7085408228074,1.008748455950051,3457143.877792494,-0.0008633080951110567,-0.0004890822780160774,-1.3751986996117354e-05,4.085514637478974e-05,-0.004225577183526293,-1.1324526788128163e-05,-0.0022471660645736365,-0.00011459315278574173,-0.0010743091484637726,-0.00012107765240546305
1,24,4,False,False,False,False,10.261,34918.474251,0.764228,24980.227417,14.646,781.342843,7.8e-05,24904.516175,-2.2567379059710317,-1.1453413156680048,-0.05062166629165099,-0.02017777262520748,-10.971124544405367,-0.06555298837088586,-5.848259358722845,-0.23464435689430013,-2.884092995029537,-0.3697465774134648,1,0.0,0.0,0.0,0.0,797.7923182086022,19363.72494017321,335.47691559191793,1125.1609960619655,0.36920209537785154,1359898.1357576372,894.7652572628982,20038.539418783388,385.2381464222439,1271.785392013616,1.0185396391860002,3471219.847881517,-0.0009112976121300425,-0.0005241677146514848,-5.6184597125294715e-05,3.341734359982759e-05,-0.004453306833366249,-3.6295766453071573e-05,-0.0023971437008134615,-0.0001414912047617732,-0.0011501188952060392,-0.00015443725888131978
1,24,5,False,False,False,False,10.497,35044.776295,0.767012,24984.943479,14.658,722.723655,2.4e-05,24954.829877,-2.2567379059710317,-1.1453413156680048,-0.05062166629165099,-0.02017777262520748,-10.971124544405367,-0.06555298837088586,-5.848259358722845,-0.23464435689430013,-2.884092995029537,-0.3697465774134648,1,0.0,0.0,0.0,0.0,800.3262613115734,19381.909235806095,335.90259481919986,1127.9718150208043,0.3686024179041172,1360856.1833855857,894.6878783850963,20051.534179603364,385.769824277105,1269.3738915397112,1.0210381032901157,3476235.396082416,-0.0009709487309543488,-0.0005526013140107866,-8.923237846605354e-05,9.764631190205625e-06,-0.004650255210540771,-9.55796778541243e-05,-0.0025055603631591343,-0.00019545454235442625,-0.0012535924493743925,-0.0001944584665106735
1,24,6,False,False,False,False,10.151,35072.713435,0.782103,25086.998655,14.131,712.929939,4e-05,25031.033422,-2.2567379059710317,-1.1453413156680048,-0.05062166629165099,-0.02017777262520748,-10.971124544405367,-0.06555298837088586,-5.848259358722845,-0.23464435689430013,-2.884092995029537,-0.3697465774134648,1,0.0,0.0,0.0,0.0,801.185823682713,19397.469300018045,336.602651402304,1130.3740404006048,0.37349871159157666,1379894.0434432286,894.1909323935844,20037.189022924034,385.595367021206,1274.0242321412022,1.0172657662263809,3474392.6905575814,-0.0010153636922266788,-0.000588693906991889,-9.80369559989979e-05,-5.420980676943733e-05,-0.004847502261359371,-0.00012399867575085344,-0.002635240644527411,-0.00020290440621455918,-0.0013577888153387917,-0.00020319791964220412
1,24,7,False,False,False,False,10.675,35046.715605,0.788331,24990.653178,15.512,718.904345,7.3e-05,25094.852013,-2.2567379059710317,-1.1453413156680048,-0.05062166629165099,-0.02017777262520748,-10.971124544405367,-0.06555298837088586,-5.848259358722845,-0.23464435689430013,-2.884092995029537,-0.3697465774134648,1,0.0,0.0,0.0,0.0,803.0874937017187,19404.944937426815,337.8684602648794,1132.9376536076686,0.37551575051962777,1380243.0176432957,892.6631445556934,19989.144675042568,385.33193019564754,1265.0792985554378,1.0167055954905373,3457631.178714505,-0.001053440231190176,-0.000635833155918672,-0.00010721172162186772,-0.0001149598782576687,-0.005056345797330911,-0.0001475074248517906,-0.0027657791767903535,-0.0002201784207161486,-0.0014242351489118926,-0.00021113696793604586
1,24,8,False,False,False,False,10.959,35079.70287,0.762221,25016.499819,14.609,772.511872,6.2e-05,25092.146264,-2.2567379059710317,-1.1453413156680048,-0.05062166629165099,-0.02017777262520748,-10.971124544405367,-0.06555298837088586,-5.848259358722845,-0.23464435689430013,-2.884092995029537,-0.3697465774134648,1,0.0,0.0,0.0,0.0,801.024029404602,19405.834275953534,336.1764851296014,1129.2967040213523,0.369894986725224,1351455.7468623598,894.2292803437008,20033.188487062253,385.4344366944853,1272.4443357781531,1.0200301254275945,3468687.6943848184,-0.0011142192129546258,-0.0006791054032057142,-0.00017307875069960855,-0.00013903073745796384,-0.00528203070622669,-0.00017508821990225035,-0.0028648505738348116,-0.00027327143665524284,-0.0015172046898598605,-0.0002455638592182672
1,24,9,False,False,False,False,9.527,34923.327131,0.791286,25008.277436,14.66,741.122443,6.6e-05,25086.19567,-2.2567379059710317,-1.1453413156680048,-0.05062166629165099,-0.02017777262520748,-10.971124544405367,-0.06555298837088586,-5.848259358722845,-0.23464435689430013,-2.884092995029537,-0.3697465774134648,1,0.0,0.0,0.0,0.0,798.5573743220907,19324.060673810884,336.44539306381466,1120.1017873982075,0.3769018774579905,1390934.0554375965,892.6742114430203,20024.608560697256,385.70220882114864,1272.1566215959167,1.022069865499924,3468189.08328293,-0.001202710264415889,-0.00072645730340219,-0.00019528072406867583,-0.00016253278712531022,-0.005512020489058822,-0.00020955775851869179,-0.002976518668748538,-0.00030168232406176977,-0.001578650054060469,-0.0002582342795684025
