cie_id,system_id,cycle,trigger_maintenance,trigger_shop_maintenance,trigger_usage_change,trigger_FOD,CRUISE_DTAMB,CRUISE_ALT,CRUISE_MACH,CRUISE_COMMAND,TAKEOFF_DTAMB,TAKEOFF_ALT,TAKEOFF_MACH,TAKEOFF_COMMAND,CLIMB1_DTAMB,CLIMB1_ALT,CLIMB1_MACH,CLIMB1_COMMAND,CLIMB2_DTAMB,CLIMB2_ALT,CLIMB2_MACH,CLIMB2_COMMAND,matrix_deg_CmpFan_s_mapEff_in,matrix_deg_CmpFan_s_mapWc_in,matrix_deg_CmpBst_s_mapEff_in,matrix_deg_CmpBst_s_mapWc_in,matrix_deg_CmpH_s_mapEff_in,matrix_deg_CmpH_s_mapWc_in,matrix_deg_TrbH_s_mapEff_in,matrix_deg_TrbH_s_mapWc_in,matrix_deg_TrbL_s_mapEff_in,matrix_deg_TrbL_s_mapWc_in,normal,corrosion,erosion,fouling,tip_clearance,CRUISE_DECKSMRHPC_Tout,CRUISE_DECKSMRHP_Nmech,CRUISE_DECKSMRHPC_Tin,CRUISE_DECKSMRLPT_Tin,CRUISE_DECKSMRFuel_flow,CRUISE_DECKSMRHPC_Pout_st,TAKEOFF_DECKSMRHPC_Tout,TAKEOFF_DECKSMRHP_Nmech,TAKEOFF_DECKSMRHPC_Tin,TAKEOFF_DECKSMRLPT_Tin,TAKEOFF_DECKSMRFuel_flow,TAKEOFF_DECKSMRHPC_Pout_st,CLIMB1_DECKSMRHPC_Tout,CLIMB1_DECKSMRHP_Nmech,CLIMB1_DECKSMRHPC_Tin,CLIMB1_DECKSMRLPT_Tin,CLIMB1_DECKSMRFuel_flow,CLIMB1_DECKSMRHPC_Pout_st,CLIMB2_DECKSMRHPC_Tout,CLIMB2_DECKSMRHP_Nmech,CLIMB2_DECKSMRHPC_Tin,CLIMB2_DECKSMRLPT_Tin,CLIMB2_DECKSMRFuel_flow,CLIMB2_DECKSMRHPC_Pout_st,deg_CmpBst_s_mapEff_in,deg_CmpBst_s_mapWc_in,deg_CmpFan_s_mapEff_in,deg_CmpFan_s_mapWc_in,deg_CmpH_s_mapEff_in,deg_CmpH_s_mapWc_in,deg_TrbH_s_mapEff_in,deg_TrbH_s_mapWc_in,deg_TrbL_s_mapEff_in,deg_TrbL_s_mapWc_in
0,0,456,False,False,False,False,10.703,34956.529199,0.781583,24957.789034,15.129,77.539513,5e-06,24974.794897,10.529,15049.678247,0.545404,24917.421579,10.061,35009.023645,0.760906,24968.874481,-2.249416391266306,-0.8297070576471586,-0.02445295699090344,-0.1824362514023385,-11.5646398155394,-0.08348890528708525,-5.214406231433948,-0.3540661821460137,-2.2663135987922574,-0.44961959134573476,1,0.0,0.0,0.0,0.0,798.2214570587681,18205.861677470697,361.4041628623121,1195.3278668900891,0.39194775791015246,1340596.347910256,892.9111206693653,19170.545023428258,406.01092807607137,1349.947304098889,1.0596889634129483,3310786.6777476543,819.3157992213804,18121.010643592715,378.0028373422979,1217.523259139946,0.6041603566425507,2058550.2649239313,798.5894364360317,18286.848394938897,360.4484878206915,1193.5729054537528,0.3942326321947842,1349515.7043388654,-0.010123274350765205,-0.00571243532778698,-0.0036565381198357433,-0.003553133297232843,-0.029423906008618814,-0.003771454964972487,-0.019516633153283676,-0.0037337521720059645,-0.00970999182125033,-0.004115299836921201
0,0,457,False,False,False,False,9.607,34994.18283,0.760503,25022.686647,15.713,2.506463,3.6e-05,24962.810871,10.815,14999.661604,0.559182,25008.411025,9.572,35042.887311,0.766537,25026.521699,-2.249416391266306,-0.8297070576471586,-0.02445295699090344,-0.1824362514023385,-11.5646398155394,-0.08348890528708525,-5.214406231433948,-0.3540661821460137,-2.2663135987922574,-0.44961959134573476,1,0.0,0.0,0.0,0.0,791.4276988055234,18167.50813829336,357.8016882231342,1188.38817600981,0.38132042930034715,1316137.1045823377,892.1470350632478,19156.501640351984,406.39250854437347,1353.3188921166006,1.0517337079218383,3297327.2144764233,819.3269190931528,18123.29789661052,378.564526595578,1226.1149616867904,0.6069184891965362,2063037.725839293,798.1557404738099,18278.004042923207,359.9063186095781,1194.9949078174561,0.38862203016301955,1352971.571675732,-0.010210837725275866,-0.005740132582388266,-0.003710967109282931,-0.003559792178301049,-0.029968704984944104,-0.0037896296304666104,-0.019752055787023003,-0.003744039948214394,-0.00979639800261377,-0.004135549930467253
0,0,458,False,False,False,False,9.728,34988.572798,0.76114,24987.800908,15.746,30.684013,6.3e-05,25089.333123,10.56,15020.090704,0.546211,24944.953017,10.242,34997.857659,0.773687,24972.495799,-2.249416391266306,-0.8297070576471586,-0.02445295699090344,-0.1824362514023385,-11.5646398155394,-0.08348890528708525,-5.214406231433948,-0.3540661821460137,-2.2663135987922574,-0.44961959134573476,1,0.0,0.0,0.0,0.0,792.7044156563478,18141.051976760635,358.01676594844685,1189.202462594005,0.3831037319701642,1316866.4731535332,892.9771894875729,19145.319981791887,406.2650979676909,1354.4641733196731,1.0516386612769075,3294591.190288879,819.7679048094661,18106.37114345604,377.73625142543335,1225.102354555811,0.6059631874087354,2055839.3204281002,800.4787731884609,18266.894668276727,361.4948547592633,1202.080597578064,0.39623232982790296,1360823.1627389544,-0.010277515189155494,-0.005771041030997801,-0.0037517902575134533,-0.0035875998840403985,-0.030298972014284175,-0.003813870723618329,-0.019899096346587014,-0.003760416660951955,-0.00988879240881816,-0.004155037418149519
0,0,459,False,False,False,False,9.0,34936.935824,0.798958,25065.382797,15.521,66.567747,6.3e-05,24991.097525,10.854,14930.958394,0.557599,25003.322411,10.223,35094.389498,0.790649,25061.88557,-2.249416391266306,-0.8297070576471586,-0.02445295699090344,-0.1824362514023385,-11.5646398155394,-0.08348890528708525,-5.214406231433948,-0.3540661821460137,-2.2663135987922574,-0.44961959134573476,1,0.0,0.0,0.0,0.0,795.2071802205973,18159.82920361006,360.54003726096903,1195.8393871061699,0.39780131394332385,1357168.5054732165,893.3088214240552,19146.85294734296,406.1451535155171,1352.5708824502658,1.0568885939813082,3300964.597633278,821.6775442383175,18095.83392450291,378.5302113134352,1225.6570154527624,0.6059783089494574,2064288.736517832,801.877843399958,18260.06424284512,362.8769848072877,1202.3136317838666,0.40045042230585115,1364142.6293687199,-0.010330657027878498,-0.005802784603752752,-0.003771363016440813,-0.003620068206061832,-0.030554976326187366,-0.0038649060807093346,-0.020051597247454863,-0.0038395269271355786,-0.009971866903147645,-0.004185020663084879
0,0,460,False,False,False,False,10.854,35079.570464,0.778972,25056.670644,14.102,47.093458,5.2e-05,24932.995403,9.651,15030.138649,0.549571,25009.462325,10.317,34992.251741,0.765088,25077.63426,-2.249416391266306,-0.8297070576471586,-0.02445295699090344,-0.1824362514023385,-11.5646398155394,-0.08348890528708525,-5.214406231433948,-0.3540661821460137,-2.2663135987922574,-0.44961959134573476,1,0.0,0.0,0.0,0.0,799.9718991771074,18243.842539803838,361.8543842022068,1201.468273406323,0.3884859577256293,1336475.2786852347,890.1180617505712,19117.119539867963,404.58903274709434,1348.8424322648627,1.058993573695466,3314769.879575973,819.0599287737335,18099.63820159399,377.3946917912955,1224.4482635416082,0.6097524638958207,2075827.558215896,801.5450005779547,18270.619362726004,360.95802974586536,1202.6892770775198,0.40096982685566174,1349034.6513453175,-0.010405010985171543,-0.005829333777533282,-0.0038204009107527677,-0.0036602421159413587,-0.03077025180110542,-0.003868634847321846,-0.020155371676255338,-0.0039059429213735143,-0.010040872323614511,-0.004198035932976218
0,0,461,False,False,False,False,9.685,34956.663626,0.766601,24972.921062,14.006,97.289602,4e-06,24972.025904,9.173,14966.685876,0.540365,25039.516067,9.378,34989.065113,0.797435,25003.430106,-2.249416391266306,-0.8297070576471586,-0.02445295699090344,-0.1824362514023385,-11.5646398155394,-0.08348890528708525,-5.214406231433948,-0.3540661821460137,-2.2663135987922574,-0.44961959134573476,1,0.0,0.0,0.0,0.0,794.2696711830687,18119.783301210122,358.45591497270357,1197.5605391500674,0.3868581840016516,1326777.6535117114,889.1379251243751,19093.300827831285,404.24913734594304,1354.3743246376496,1.052124300964705,3317867.2356820367,816.8579549849254,18073.05168351495,376.22117059283585,1220.9680560025665,0.6111005134613838,2070864.9017976196,800.075272232358,18230.130404573007,362.0230079337525,1201.2301783648068,0.4001146398382802,1371076.7061146977,-0.010445732279000398,-0.005901947144350106,-0.0038321541983655696,-0.003677906480617685,-0.030978877962562042,-0.003927131788169496,-0.020252322440041746,-0.0039673512339561635,-0.01012106719037661,-0.004245392132937319
0,0,462,False,False,False,False,10.985,35089.834482,0.772273,24968.547569,14.004,53.864965,7e-05,25050.915653,9.21,15022.10987,0.5546,25035.384344,10.052,35016.148135,0.783094,25024.114921,-2.249416391266306,-0.8297070576471586,-0.02445295699090344,-0.1824362514023385,-11.5646398155394,-0.08348890528708525,-5.214406231433948,-0.3540661821460137,-2.2663135987922574,-0.44961959134573476,1,0.0,0.0,0.0,0.0,799.0455921107107,18180.94844317319,361.2315679492656,1198.9149409837814,0.3934961796275427,1323474.7271760202,889.2314958890223,19088.36349910357,404.4069496713383,1348.3777191201311,1.0590548576403962,3310119.7221588204,818.2186282567616,18069.169143007246,377.0169863328112,1227.0828271157377,0.6069803696998894,2078166.0038483352,802.0790064675482,18253.974768630786,362.30201383978914,1200.7380668773844,0.4000384357497252,1358806.3605127237,-0.010525477631527638,-0.005938554458166209,-0.0038354992657013863,-0.00372514063545824,-0.031188720666400608,-0.003959082907946248,-0.020374683999360554,-0.004034674726982737,-0.010179806105355068,-0.004281160146841574
0,0,463,False,False,False,False,10.515,34937.856411,0.760824,24906.21444,14.161,79.188332,1e-06,24929.939948,9.641,14997.365283,0.55491,25043.137098,10.153,35066.541765,0.76985,24927.474746,-2.249416391266306,-0.8297070576471586,-0.02445295699090344,-0.1824362514023385,-11.5646398155394,-0.08348890528708525,-5.214406231433948,-0.3540661821460137,-2.2663135987922574,-0.44961959134573476,1,0.0,0.0,0.0,0.0,794.4239790374555,18139.40961710695,359.42839783648947,1196.3405899931324,0.3820873903012303,1306945.852749719,891.412704725948,19095.098904238475,404.6822387507291,1352.3882430668982,1.0573137624315694,3309001.2600351716,819.9788166588127,18095.0305620272,377.6769085511487,1224.8351718056647,0.6158532544255022,2077589.2225491435,800.6745840810906,18252.35775704501,360.9570994867722,1202.5568214486766,0.3952967035188912,1343092.0855053165,-0.010575789463397765,-0.005993887387953047,-0.003842263140266738,-0.0037315391654011874,-0.03140650665628372,-0.003964167255307772,-0.020528338217958575,-0.004067224959246607,-0.01023046189316768,-0.0043288260373624925
0,0,464,False,False,False,False,9.626,35024.040038,0.797006,24966.921249,15.849,56.248282,1.8e-05,24985.326476,9.693,15078.824281,0.550393,24948.245891,10.032,34920.640272,0.767225,25014.525156,-2.249416391266306,-0.8297070576471586,-0.02445295699090344,-0.1824362514023385,-11.5646398155394,-0.08348890528708525,-5.214406231433948,-0.3540661821460137,-2.2663135987922574,-0.44961959134573476,1,0.0,0.0,0.0,0.0,797.1869516218989,18129.82011233983,360.9472312820411,1195.9569100372487,0.3970544060028474,1353178.1714617827,894.6810265062663,19105.382288704885,406.44823807050653,1357.278742092496,1.0546067724137052,3283884.5347713707,819.763995925759,18096.438576637007,377.4961032753496,1228.8326864552682,0.6109444130728481,2074273.0600878114,799.5004364371249,18237.168847604797,361.2730075321951,1204.5860760201554,0.39559379104008746,1353036.5774968334,-0.010643623928525333,-0.0060132388166533315,-0.003856940756987438,-0.0037733292091055412,-0.03164949784520674,-0.003992562452189768,-0.020689439643990344,-0.0040752899836485525,-0.01028268441762066,-0.004364610967232905
0,0,465,False,False,False,False,9.086,34915.320452,0.765687,24981.420851,15.282,57.344906,9.1e-05,24973.34541,9.879,14942.917356,0.543834,25019.395127,9.006,35058.120725,0.770157,25080.90974,-2.249416391266306,-0.8297070576471586,-0.02445295699090344,-0.1824362514023385,-11.5646398155394,-0.08348890528708525,-5.214406231433948,-0.3540661821460137,-2.2663135987922574,-0.44961959134573476,1,0.0,0.0,0.0,0.0,792.41153486375,18081.61810553199,358.09650733058044,1193.065159176199,0.38633908382971466,1316050.384813481,893.8630615348391,19121.813650373053,406.0052332550801,1358.7713586034415,1.0596208671798641,3301822.8995069982,819.8576262514525,18078.922262635555,377.87026116579176,1227.990086087998,0.6153938804128276,2067586.3510488714,798.6148181151262,18171.1852029218,359.46470648862885,1200.6410596571886,0.39438002609590245,1350773.1698574042,-0.01068832873040039,-0.006037175332667437,-0.0038682272034257117,-0.003818908999449518,-0.031856945776103734,-0.003998182858139702,-0.020870352271018848,-0.004086669953799832,-0.010379256437028648,-0.004423625855882599
0,0,466,False,False,False,False,9.36,35064.765644,0.767311,25098.399128,14.235,62.994435,3.6e-05,25052.105313,9.762,15075.162593,0.555859,25015.597348,10.057,35071.497856,0.782862,24923.230959,-2.249416391266306,-0.8297070576471586,-0.02445295699090344,-0.1824362514023385,-11.5646398155394,-0.08348890528708525,-5.214406231433948,-0.3540661821460137,-2.2663135987922574,-0.44961959134573476,1,0.0,0.0,0.0,0.0,794.7625441028872,18099.96135031165,358.76391900818504,1194.2210104326473,0.38745692455588565,1321596.4402509567,890.9515788643592,19094.131160469205,405.0138546125982,1352.3002825423587,1.06014422314744,3315375.9886437105,819.4395168331527,18080.33114782742,377.7977680078118,1228.6671136371792,0.6129700991878563,2074895.0469571457,801.9375829949519,18227.179762291347,362.2314990957662,1205.9532584781607,0.3963466775368592,1356471.9036407587,-0.010728323248377587,-0.006070561286194365,-0.0039023026090267304,-0.00384376045255493,-0.03208566682926866,-0.004023373594090463,-0.020981251124287555,-0.004108327166869,-0.010459407621854828,-0.004431906413650161
0,0,467,False,False,False,False,9.219,35011.20944,0.792682,25060.911329,15.327,76.671419,5.1e-05,25006.278749,10.043,14924.5687,0.540836,25012.883221,10.354,35067.925159,0.798449,24982.010102,-2.249416391266306,-0.8297070576471586,-0.02445295699090344,-0.1824362514023385,-11.5646398155394,-0.08348890528708525,-5.214406231433948,-0.3540661821460137,-2.2663135987922574,-0.44961959134573476,1,0.0,0.0,0.0,0.0,796.5265648031547,18122.654437447774,360.33754488782586,1194.437213425993,0.39445871446240954,1351829.427066572,893.2520680285758,19109.699863922953,406.25239648480084,1360.5657208528544,1.0574553949243177,3302213.180126937,819.1714917869575,18091.81851702409,377.063186536526,1229.6458238421642,0.6149586372950036,2065601.3512224066,802.9549950109525,18214.500939831738,363.66995718847835,1208.4166523144552,0.4058917767224356,1359705.7714564463,-0.010795942816027252,-0.006130706055829379,-0.003938994236254125,-0.0038694366432421054,-0.03231299953636002,-0.00407783190970467,-0.021142132308137013,-0.004177168181789904,-0.010524480291803794,-0.004467115179400456
