cie_id,system_id,cycle,trigger_maintenance,trigger_shop_maintenance,trigger_usage_change,trigger_FOD,CRUISE_DTAMB,CRUISE_ALT,CRUISE_MACH,CRUISE_COMMAND,TAKEOFF_DTAMB,TAKEOFF_ALT,TAKEOFF_MACH,TAKEOFF_COMMAND,matrix_deg_CmpFan_s_mapEff_in,matrix_deg_CmpFan_s_mapWc_in,matrix_deg_CmpBst_s_mapEff_in,matrix_deg_CmpBst_s_mapWc_in,matrix_deg_CmpH_s_mapEff_in,matrix_deg_CmpH_s_mapWc_in,matrix_deg_TrbH_s_mapEff_in,matrix_deg_TrbH_s_mapWc_in,matrix_deg_TrbL_s_mapEff_in,matrix_deg_TrbL_s_mapWc_in,normal,corrosion,erosion,fouling,tip_clearance,CRUISE_DECKSMRHPC_Tout,CRUISE_DECKSMRHP_Nmech,CRUISE_DECKSMRHPC_Tin,CRUISE_DECKSMRLPT_Tin,CRUISE_DECKSMRFuel_flow,CRUISE_DECKSMRHPC_Pout_st,TAKEOFF_DECKSMRHPC_Tout,TAKEOFF_DECKSMRHP_Nmech,TAKEOFF_DECKSMRHPC_Tin,TAKEOFF_DECKSMRLPT_Tin,TAKEOFF_DECKSMRFuel_flow,TAKEOFF_DECKSMRHPC_Pout_st,deg_CmpBst_s_mapEff_in,deg_CmpBst_s_mapWc_in,deg_CmpFan_s_mapEff_in,deg_CmpFan_s_mapWc_in,deg_CmpH_s_mapEff_in,deg_CmpH_s_mapWc_in,deg_TrbH_s_mapEff_in,deg_TrbH_s_mapWc_in,deg_TrbL_s_mapEff_in,deg_TrbL_s_mapWc_in
4,30,0,False,False,False,False,10.719,35071.536414,0.765727,25017.648226,15.718,71.870149,7e-06,25024.732613,-2.929103737731847,-0.9047315518163742,-0.5295431614242474,-0.19617164724622005,-9.56976146651745,-0.47770252748225983,-7.292197338706276,-0.33491687130703174,-2.2098412113455312,-0.2867943098488694,1,0.0,0.0,1,0.0,799.7492868233841,19448.52086396936,335.72474786571024,1128.6136991750573,0.3679362531021002,1362071.6558133494,892.0691641847982,20036.752360622308,386.27594890826964,1263.4930602152901,1.0219165293767865,3509697.05100287,-0.0006001782930922647,-0.0001276040733309978,-8.035278785442759e-05,-4.853358549189162e-05,-0.002111100431545033,-2.1981827846955705e-05,-0.0016092998378191526,7.671505894534234e-06,-0.00041767808405109616,4.672289779866493e-06
4,30,1,False,False,False,False,10.306,35037.357699,0.761792,25033.393355,15.305,6.398985,6.6e-05,24956.632543,-2.929103737731847,-0.9047315518163742,-0.5295431614242474,-0.19617164724622005,-9.56976146651745,-0.47770252748225983,-7.292197338706276,-0.33491687130703174,-2.2098412113455312,-0.2867943098488694,1,0.0,0.0,1,0.0,797.5068627280245,19390.241582757943,335.1077778027136,1126.1687887862768,0.36717864325079086,1362200.4745665526,893.4761539251659,20010.643021574542,386.43768607922186,1265.8328849733675,1.0300206056848868,3519476.0927142273,-0.0009422012688771945,-0.0002428287997786572,-0.00012445160191616958,-7.632105677891884e-05,-0.003076013259898061,-8.640074287281384e-05,-0.0022972635743251407,-3.441543629439989e-05,-0.0006380013370097221,-1.484326312804311e-05
4,30,2,False,False,False,False,10.669,34971.127619,0.769597,24980.83632,15.56,33.798455,7.4e-05,24952.527579,-2.929103737731847,-0.9047315518163742,-0.5295431614242474,-0.19617164724622005,-9.56976146651745,-0.47770252748225983,-7.292197338706276,-0.33491687130703174,-2.2098412113455312,-0.2867943098488694,1,0.0,0.0,1,0.0,800.9198968861831,19397.302895232267,336.5511555866202,1124.9000680401361,0.3684809123529403,1365407.499547324,891.576564644216,20024.1963295123,386.51923228559434,1271.3227921164632,1.027035459653016,3510295.8763653166,-0.0010614833932645522,-0.0002880082969392481,-0.00015421698584638818,-0.00013151462992663082,-0.0035121793380581048,-0.00011669278571731613,-0.002678934732546852,-4.7060664348967914e-05,-0.0007514714132658216,-5.626902318878283e-05
4,30,3,False,False,False,False,9.188,35091.943164,0.760983,24919.548865,14.87,40.941599,3.8e-05,25016.211486,-2.929103737731847,-0.9047315518163742,-0.5295431614242474,-0.19617164724622005,-9.56976146651745,-0.47770252748225983,-7.292197338706276,-0.33491687130703174,-2.2098412113455312,-0.2867943098488694,1,0.0,0.0,1,0.0,794.189750423528,19325.96449651038,333.4641582236698,1119.2350386914577,0.3673605278261869,1354731.888005423,893.8344275640964,20042.34387639788,386.6816280363057,1272.668262123869,1.0332728649276386,3521372.352341505,-0.0011619997569151683,-0.00032113478209254534,-0.0001882807689944516,-0.00013832842724258358,-0.003800199533113821,-0.0001424619212210494,-0.002895417349487508,-9.048222958582113e-05,-0.000848174273463436,-8.84682632148971e-05
4,30,4,False,False,False,False,10.152,34947.567716,0.766477,25001.443281,15.358,14.676876,8.2e-05,24960.761866,-2.929103737731847,-0.9047315518163742,-0.5295431614242474,-0.19617164724622005,-9.56976146651745,-0.47770252748225983,-7.292197338706276,-0.33491687130703174,-2.2098412113455312,-0.2867943098488694,1,0.0,0.0,1,0.0,797.6900608953845,19334.806893632136,335.155117660608,1124.4983793610957,0.37201621915565247,1364822.8283190948,892.7226790265282,20010.326314468966,386.5660727456457,1268.819212960493,1.0304726893380753,3518048.3251934606,-0.0012439917715047998,-0.0003679434235812874,-0.00022863438622231403,-0.00015791260995304474,-0.004040815160046479,-0.0001521063100934313,-0.003047888974941559,-0.0001276372046450068,-0.0008949450350098069,-0.00013297132155581898
4,30,5,False,False,False,False,9.826,34962.718227,0.767494,24938.871667,15.726,73.076812,1.7e-05,24964.807056,-2.929103737731847,-0.9047315518163742,-0.5295431614242474,-0.19617164724622005,-9.56976146651745,-0.47770252748225983,-7.292197338706276,-0.33491687130703174,-2.2098412113455312,-0.2867943098488694,1,0.0,0.0,1,0.0,797.031867798289,19336.64981248704,335.2214204016284,1123.1343544294386,0.3713977615101764,1352934.1644913603,893.6296404425477,19988.183440645815,386.19790488074557,1266.3840419486492,1.027407595271065,3499886.632015095,-0.0013315705663646176,-0.0004128358115721312,-0.00027930472002742106,-0.00017147131127165214,-0.004235078021354243,-0.00016914887437126773,-0.0032227488681468874,-0.0001494122019683765,-0.0009573853390570418,-0.00014146072467953157
4,30,6,False,False,False,False,9.786,34934.76784,0.794645,25097.269797,15.872,66.115607,3.1e-05,25025.388459,-2.929103737731847,-0.9047315518163742,-0.5295431614242474,-0.19617164724622005,-9.56976146651745,-0.47770252748225983,-7.292197338706276,-0.33491687130703174,-2.2098412113455312,-0.2867943098488694,1,0.0,0.0,1,0.0,800.2679338334128,19367.139715298028,337.37684818241604,1127.9028522867677,0.37911339438058833,1397011.796877672,891.7158043764625,19997.476833920693,386.1586636302992,1270.2875929688903,1.025186317871127,3494611.930047565,-0.001436873383397814,-0.0004364766860802837,-0.00029729323201965865,-0.00021331790219893986,-0.004450808586895155,-0.0002441585478573786,-0.0033860292458084214,-0.00019495536743004667,-0.0010096558963823533,-0.0001665094479353732
4,30,7,False,False,False,False,10.521,34908.689662,0.780232,25004.02135,14.969,23.630185,8.4e-05,25079.65086,-2.929103737731847,-0.9047315518163742,-0.5295431614242474,-0.19617164724622005,-9.56976146651745,-0.47770252748225983,-7.292197338706276,-0.33491687130703174,-2.2098412113455312,-0.2867943098488694,1,0.0,0.0,1,0.0,800.6334575821849,19355.267865022768,337.17727258081135,1126.716684066062,0.3723748690297021,1378920.0038528685,894.3999783268896,20009.9727820115,386.5721922450299,1275.329299593876,1.0345562025437938,3523100.039251313,-0.0015086512321072824,-0.0004771111527767671,-0.00035986260509218574,-0.00025429917539193143,-0.004648655534142282,-0.0002620638626289638,-0.003549103057021654,-0.00022327556381691874,-0.0010712160802139662,-0.0001939690311762764
4,30,8,False,False,False,False,10.023,35079.680371,0.767445,24962.204566,14.74,19.044738,2.1e-05,24984.600963,-2.929103737731847,-0.9047315518163742,-0.5295431614242474,-0.19617164724622005,-9.56976146651745,-0.47770252748225983,-7.292197338706276,-0.33491687130703174,-2.2098412113455312,-0.2867943098488694,1,0.0,0.0,1,0.0,797.7086813204608,19317.753375770706,334.929434270282,1124.6605074337504,0.36769042834206217,1362466.731137353,894.215065540094,19982.564578644517,386.8678335110132,1275.483425172949,1.0340299171755138,3525759.195380912,-0.0015866767907575443,-0.0004937218488514048,-0.00037327070048067003,-0.00027977578060062316,-0.004854715032535983,-0.0002711794244406446,-0.003717370954816313,-0.00023735659130984157,-0.001109370494245564,-0.00020943314600373292
4,30,9,False,False,False,False,9.892,35023.10089,0.780899,24906.313902,15.434,75.267535,8.2e-05,24937.689366,-2.929103737731847,-0.9047315518163742,-0.5295431614242474,-0.19617164724622005,-9.56976146651745,-0.47770252748225983,-7.292197338706276,-0.33491687130703174,-2.2098412113455312,-0.2867943098488694,1,0.0,0.0,1,0.0,797.7808777832417,19317.962327871195,336.01847038100044,1125.0604754907984,0.3708603352128215,1374870.0224628597,892.6719919303112,19985.783234705486,386.74118056175774,1273.27237368592,1.0306119481582743,3507003.3952495395,-0.0016735164657410977,-0.0005139552382606537,-0.00042181152107758973,-0.00028446652476411035,-0.0050553936038513535,-0.0003182184716018892,-0.0038463832372367204,-0.0002888525186286183,-0.0011726391238702123,-0.00021637384777253282
