cie_id,system_id,cycle,trigger_maintenance,trigger_shop_maintenance,trigger_usage_change,trigger_FOD,CRUISE_DTAMB,CRUISE_ALT,CRUISE_MACH,CRUISE_COMMAND,TAKEOFF_DTAMB,TAKEOFF_ALT,TAKEOFF_MACH,TAKEOFF_COMMAND,matrix_deg_CmpFan_s_mapEff_in,matrix_deg_CmpFan_s_mapWc_in,matrix_deg_CmpBst_s_mapEff_in,matrix_deg_CmpBst_s_mapWc_in,matrix_deg_CmpH_s_mapEff_in,matrix_deg_CmpH_s_mapWc_in,matrix_deg_TrbH_s_mapEff_in,matrix_deg_TrbH_s_mapWc_in,matrix_deg_TrbL_s_mapEff_in,matrix_deg_TrbL_s_mapWc_in,normal,corrosion,erosion,fouling,tip_clearance,CRUISE_DECKSMRHPC_Tout,CRUISE_DECKSMRHP_Nmech,CRUISE_DECKSMRHPC_Tin,CRUISE_DECKSMRLPT_Tin,CRUISE_DECKSMRFuel_flow,CRUISE_DECKSMRHPC_Pout_st,TAKEOFF_DECKSMRHPC_Tout,TAKEOFF_DECKSMRHP_Nmech,TAKEOFF_DECKSMRHPC_Tin,TAKEOFF_DECKSMRLPT_Tin,TAKEOFF_DECKSMRFuel_flow,TAKEOFF_DECKSMRHPC_Pout_st,deg_CmpBst_s_mapEff_in,deg_CmpBst_s_mapWc_in,deg_CmpFan_s_mapEff_in,deg_CmpFan_s_mapWc_in,deg_CmpH_s_mapEff_in,deg_CmpH_s_mapWc_in,deg_TrbH_s_mapEff_in,deg_TrbH_s_mapWc_in,deg_TrbL_s_mapEff_in,deg_TrbL_s_mapWc_in
3,16,0,False,False,False,False,10.073,34960.935959,0.761407,25041.713561,14.395,72.66195,3e-06,25041.037135,-2.9305772804475803,-1.2066580794679096,-0.25382076821904487,-0.16636257704209642,-9.343054688008802,-0.1005068682639084,-5.205212654469397,-0.06400773482243793,-2.307823980650533,-0.357719317315255,1,0.0,1.0,0.0,0.0,798.9282859625444,19401.062332626683,334.9477357237803,1123.646222283705,0.37053821648078406,1362476.5688742644,894.1192430669897,20065.467499725815,386.35582112284,1266.722935894197,1.0294469079344075,3528515.7442931994,-0.0006257865957718096,-0.00019380817001982408,2.512052787861826e-05,5.863369550127332e-05,-0.002066889361671417,6.0976697192953225e-05,-0.0011175644501334493,7.392208824644984e-05,-0.0004616564045507952,-3.495161909106669e-06
3,16,1,False,False,False,False,10.629,34983.189774,0.764714,24997.930804,14.169,31.060023,8.7e-05,24914.806828,-2.9305772804475803,-1.2066580794679096,-0.25382076821904487,-0.16636257704209642,-9.343054688008802,-0.1005068682639084,-5.205212654469397,-0.06400773482243793,-2.307823980650533,-0.357719317315255,1,0.0,1.0,0.0,0.0,799.4383573898999,19421.327998201294,335.53173454296524,1124.743683430964,0.3694338179975332,1366021.0375594234,894.15785790632,20070.745923173625,386.3606272311002,1270.0883859195749,1.0331268686765112,3527004.203434068,-0.0008768297571218911,-0.00030232061429775906,-1.4246785037568713e-05,1.733175069141191e-05,-0.0029646353150022306,4.0062616570338985e-05,-0.0016194916002814823,1.4070369318601518e-05,-0.000678141908251205,-4.776862989863164e-05
3,16,2,False,False,False,False,10.37,35093.022771,0.761476,24945.505481,15.129,67.734933,5.8e-05,25008.273163,-2.9305772804475803,-1.2066580794679096,-0.25382076821904487,-0.16636257704209642,-9.343054688008802,-0.1005068682639084,-5.205212654469397,-0.06400773482243793,-2.307823980650533,-0.357719317315255,1,0.0,1.0,0.0,0.0,798.8782411402373,19389.346761930923,334.84736952847317,1128.4230042244121,0.364530620499767,1354622.616603096,893.4035467124544,20033.22551506253,386.3293967435307,1267.8541763799553,1.030213801612078,3529199.6376238544,-0.0010053185890879675,-0.0004107494315518621,-3.949264047440332e-05,4.4367431485210765e-06,-0.0034039678346832235,1.3836033351024387e-05,-0.001872466367164195,-5.3261117090727234e-06,-0.0007984170244965809,-7.642193343386936e-05
3,16,3,False,False,False,False,10.189,35059.730485,0.780508,25089.545882,15.911,91.108661,4e-06,25009.043717,-2.9305772804475803,-1.2066580794679096,-0.25382076821904487,-0.16636257704209642,-9.343054688008802,-0.1005068682639084,-5.205212654469397,-0.06400773482243793,-2.307823980650533,-0.357719317315255,1,0.0,1.0,0.0,0.0,801.4778772118489,19436.4613493828,336.43564042338284,1129.2917851473837,0.3713985347252663,1383867.1264939564,893.5440514191197,20004.705540146184,386.117585429208,1262.6854665069982,1.0254817765812179,3503296.732555315,-0.0011272224086705369,-0.0005031012433868617,-5.8965438610978926e-05,-4.902753599163117e-05,-0.003667444392955609,5.399288579993977e-07,-0.002025337988258377,-1.9594292521077994e-05,-0.0008905123688496887,-8.982907653450865e-05
3,16,4,False,False,False,False,10.157,35098.602554,0.777387,25049.240625,15.123,82.805457,4.4e-05,24989.387709,-2.9305772804475803,-1.2066580794679096,-0.25382076821904487,-0.16636257704209642,-9.343054688008802,-0.1005068682639084,-5.205212654469397,-0.06400773482243793,-2.307823980650533,-0.357719317315255,1,0.0,1.0,0.0,0.0,801.2707037308318,19406.857661086407,336.05312419375224,1126.6759681926465,0.3744466683643737,1375568.8186760985,893.2804218646318,20020.643759275434,386.4943207842818,1268.5859878767158,1.0327128745184033,3521584.90599813,-0.0011845721055447616,-0.0005290373296615105,-8.234082149433726e-05,-6.262620666426619e-05,-0.0039429321336108105,-1.151430754725034e-05,-0.0021372007933443235,-2.9334722104149547e-05,-0.000943178604406458,-0.00011789380945229084
3,16,5,False,False,False,False,9.171,35073.3353,0.776811,24965.160448,14.398,32.957222,6.3e-05,25003.244756,-2.9305772804475803,-1.2066580794679096,-0.25382076821904487,-0.16636257704209642,-9.343054688008802,-0.1005068682639084,-5.205212654469397,-0.06400773482243793,-2.307823980650533,-0.357719317315255,1,0.0,1.0,0.0,0.0,796.718883277177,19338.11206543406,334.8853378021292,1122.0044676249672,0.3732336935141795,1373156.4516524926,893.5556662492778,20038.19023880618,386.7620877211655,1269.3887058260734,1.0329692564014585,3522935.864499506,-0.0012453944921981947,-0.0005815679319117836,-0.00017606190430774466,-0.00010242191496769463,-0.004104333472689667,-1.8085068255113544e-05,-0.002315372652188989,-5.894091584559324e-05,-0.000994289440419338,-0.000151976377671948
3,16,6,False,False,False,False,9.271,35060.797746,0.775661,24970.310993,15.242,67.739469,7.6e-05,24984.81838,-2.9305772804475803,-1.2066580794679096,-0.25382076821904487,-0.16636257704209642,-9.343054688008802,-0.1005068682639084,-5.205212654469397,-0.06400773482243793,-2.307823980650533,-0.357719317315255,1,0.0,1.0,0.0,0.0,796.5671897128547,19339.86236668648,334.5681124157358,1124.1531808064728,0.371618919969615,1376390.2188655848,893.6695609453967,20032.518491070667,386.4834564638996,1271.2425901602735,1.0300584516312405,3518376.842594149,-0.0013025188300795868,-0.0006398606155446846,-0.00023894712718538878,-0.00010791655965971544,-0.0042767714201948906,-6.414145095830968e-05,-0.0024153657833609725,-8.605733475709374e-05,-0.001044532957456986,-0.00022171126449708602
3,16,7,False,False,False,False,10.127,34954.010022,0.780701,25000.108215,15.687,65.127852,9.1e-05,24945.908656,-2.9305772804475803,-1.2066580794679096,-0.25382076821904487,-0.16636257704209642,-9.343054688008802,-0.1005068682639084,-5.205212654469397,-0.06400773482243793,-2.307823980650533,-0.357719317315255,1,0.0,1.0,0.0,0.0,799.2125954901458,19370.434742938025,336.6154046148543,1123.4403915894204,0.3689117898411584,1379764.1570041915,892.7410762204863,20020.563493599147,386.3278726823886,1268.5705994212708,1.027931533185107,3503523.4615436904,-0.0013728572071611289,-0.0007042100274893858,-0.0002455658934044317,-0.00013024832124286772,-0.004510200693709514,-6.747088895877262e-05,-0.0025298877762868956,-0.00013271585118170766,-0.0011006731715217574,-0.000253107254555926
3,16,8,False,False,False,False,9.149,35017.527758,0.763251,24926.618239,15.696,10.868726,3.9e-05,24965.698422,-2.9305772804475803,-1.2066580794679096,-0.25382076821904487,-0.16636257704209642,-9.343054688008802,-0.1005068682639084,-5.205212654469397,-0.06400773482243793,-2.307823980650533,-0.357719317315255,1,0.0,1.0,0.0,0.0,794.656770534805,19290.323848499662,333.6350306993705,1120.02021478461,0.362490706640494,1354607.272159108,891.8655307686072,20005.684520469233,386.7023214283347,1269.1407390015381,1.0285767736971694,3507580.350586961,-0.00145537772463733,-0.00077808663384479,-0.0002874374013402272,-0.00016693880581055939,-0.004674013000328698,-8.22901333700238e-05,-0.002686295313547601,-0.00014126255144416986,-0.0011899872052581215,-0.00029827276106489647
3,16,9,False,False,False,False,10.786,34914.818014,0.782407,25092.08529,14.057,33.000062,2.4e-05,24996.982281,-2.9305772804475803,-1.2066580794679096,-0.25382076821904487,-0.16636257704209642,-9.343054688008802,-0.1005068682639084,-5.205212654469397,-0.06400773482243793,-2.307823980650533,-0.357719317315255,1,0.0,1.0,0.0,0.0,802.139019814212,19397.14427350729,337.7421723974912,1128.7918549803348,0.3791968793319364,1381591.7492616784,894.9839362861162,20011.847652859462,386.51662697698885,1274.4757997504037,1.0337537188479795,3520663.825209477,-0.0015421296011272846,-0.0008242730521874717,-0.0003201082408372939,-0.0002274608502858372,-0.004835465964006757,-0.0001137962958318405,-0.0028230785181704945,-0.00015623459681007567,-0.001242886412427876,-0.0003096967158333169
