cie_id,system_id,cycle,trigger_maintenance,trigger_shop_maintenance,trigger_usage_change,trigger_FOD,CRUISE_DTAMB,CRUISE_ALT,CRUISE_MACH,CRUISE_COMMAND,TAKEOFF_DTAMB,TAKEOFF_ALT,TAKEOFF_MACH,TAKEOFF_COMMAND,matrix_deg_CmpFan_s_mapEff_in,matrix_deg_CmpFan_s_mapWc_in,matrix_deg_CmpBst_s_mapEff_in,matrix_deg_CmpBst_s_mapWc_in,matrix_deg_CmpH_s_mapEff_in,matrix_deg_CmpH_s_mapWc_in,matrix_deg_TrbH_s_mapEff_in,matrix_deg_TrbH_s_mapWc_in,matrix_deg_TrbL_s_mapEff_in,matrix_deg_TrbL_s_mapWc_in,normal,corrosion,erosion,fouling,tip_clearance,CRUISE_DECKSMRHPC_Tout,CRUISE_DECKSMRHP_Nmech,CRUISE_DECKSMRHPC_Tin,CRUISE_DECKSMRLPT_Tin,CRUISE_DECKSMRFuel_flow,CRUISE_DECKSMRHPC_Pout_st,TAKEOFF_DECKSMRHPC_Tout,TAKEOFF_DECKSMRHP_Nmech,TAKEOFF_DECKSMRHPC_Tin,TAKEOFF_DECKSMRLPT_Tin,TAKEOFF_DECKSMRFuel_flow,TAKEOFF_DECKSMRHPC_Pout_st,deg_CmpBst_s_mapEff_in,deg_CmpBst_s_mapWc_in,deg_CmpFan_s_mapEff_in,deg_CmpFan_s_mapWc_in,deg_CmpH_s_mapEff_in,deg_CmpH_s_mapWc_in,deg_TrbH_s_mapEff_in,deg_TrbH_s_mapWc_in,deg_TrbL_s_mapEff_in,deg_TrbL_s_mapWc_in
5,28,0,False,False,False,False,10.538,34922.665953,0.794799,24925.689212,14.136,87.3575,6.7e-05,25059.253589,-2.7781308443115216,-0.725550208993062,-0.3362926127276978,-0.30734167804120344,-11.969466478951723,-0.13445804042997023,-5.8444980962086115,-0.15217137533346836,-2.2121985770688584,-0.46857318207370824,1,0.0,0.0,0.0,0.0,803.4234221533283,19413.587199112,338.0117174122158,1125.1919953663075,0.37748223176344753,1393052.4916090656,892.6187608787999,20078.650586898973,386.59259451982865,1267.8544153995517,1.0317440642525486,3524004.476607058,-0.0005385277146332544,-9.662631958794428e-05,6.522345953174609e-06,5.920793300482634e-06,-0.0026994899799440094,4.8623195984656115e-05,-0.0012514535601531455,5.467475426439118e-05,-0.0004162035331142759,-3.839206209069601e-05
5,28,1,False,False,False,False,10.974,34910.29933,0.767858,25094.072221,14.073,42.949772,5.1e-05,25018.578748,-2.7781308443115216,-0.725550208993062,-0.3362926127276978,-0.30734167804120344,-11.969466478951723,-0.13445804042997023,-5.8444980962086115,-0.15217137533346836,-2.2121985770688584,-0.46857318207370824,1,0.0,0.0,0.0,0.0,802.0219812562691,19421.388440496125,336.87740762879406,1125.256923857716,0.3737767748343526,1372981.6778064063,895.0546041942316,20056.37605193961,386.53159988548776,1264.5743373124208,1.0341938212129935,3525867.153590481,-0.0008559299571246396,-0.00019338990273615433,-6.437008927294259e-05,-2.2111025636484156e-05,-0.0038144237404459684,4.2617593290500836e-05,-0.0018217380987261582,4.2126749292530165e-05,-0.0006909460984355285,-0.00011130888900777675
5,28,2,False,False,False,False,10.507,35068.804063,0.761491,25081.283472,15.36,70.916467,4.6e-05,24913.594728,-2.7781308443115216,-0.725550208993062,-0.3362926127276978,-0.30734167804120344,-11.969466478951723,-0.13445804042997023,-5.8444980962086115,-0.15217137533346836,-2.2121985770688584,-0.46857318207370824,1,0.0,0.0,0.0,0.0,799.378098719517,19394.432161581768,335.34932456174295,1132.3163345585504,0.3717262494693201,1356473.014407027,893.0677128952958,20020.834310155264,386.1565990891219,1270.3657886690387,1.0278879398019551,3513229.614814693,-0.0009889237568240924,-0.0002349870670013053,-0.00010993069872139346,-6.978861535901376e-05,-0.004377237167443192,1.4062181855253314e-05,-0.0020806551399588833,2.8046953384892926e-05,-0.0008072410939575702,-0.00015443331466129926
5,28,3,False,False,False,False,9.625,34909.33315,0.765514,25031.205103,14.977,2.642541,1.5e-05,25042.528049,-2.7781308443115216,-0.725550208993062,-0.3362926127276978,-0.30734167804120344,-11.969466478951723,-0.13445804042997023,-5.8444980962086115,-0.15217137533346836,-2.2121985770688584,-0.46857318207370824,1,0.0,0.0,0.0,0.0,796.2802890641426,19341.369958183044,334.3339724930816,1120.887701701991,0.36437904967559553,1370903.2483861735,894.6477722940572,20019.516911266128,386.5577804649951,1271.4257290433084,1.0308997755719307,3532605.030298269,-0.001053325134738492,-0.0002808767370912787,-0.00016268184035471374,-0.0001010372909075298,-0.004697358072309966,-4.2192158971283144e-05,-0.002241975712254689,-2.8097506023482616e-05,-0.0008772686885520574,-0.00019289876203511252
5,28,4,False,False,False,False,9.118,35063.266767,0.789219,24974.197592,15.755,80.433933,9e-05,25052.133422,-2.7781308443115216,-0.725550208993062,-0.3362926127276978,-0.30734167804120344,-11.969466478951723,-0.13445804042997023,-5.8444980962086115,-0.15217137533346836,-2.2121985770688584,-0.46857318207370824,1,0.0,0.0,0.0,0.0,798.3606809810965,19351.09521228003,335.7331503002133,1119.231360745089,0.3707268844052386,1382732.1214791369,893.8157659961568,19989.76543884472,386.26054846128477,1266.3547019969715,1.027386320993544,3500707.531284955,-0.0011256970721606062,-0.0003104490027897204,-0.0002030927503213512,-0.0001699701052987211,-0.0049558460070609905,-5.010064622830619e-05,-0.0023735551258979447,-5.7033647870304436e-05,-0.0009878772308645838,-0.00020431358628387883
5,28,5,False,False,False,False,10.688,34942.37688,0.785113,25037.137246,15.106,36.136597,2.2e-05,24900.424185,-2.7781308443115216,-0.725550208993062,-0.3362926127276978,-0.30734167804120344,-11.969466478951723,-0.13445804042997023,-5.8444980962086115,-0.15217137533346836,-2.2121985770688584,-0.46857318207370824,1,0.0,0.0,0.0,0.0,802.7085470794764,19383.03069248486,337.7404513967334,1129.8046059552114,0.3729536649993402,1382771.3624778062,893.6058725797994,19995.648688065132,386.5016140126971,1270.0551166107375,1.033079404784785,3517035.624885901,-0.0012158416830205894,-0.0003312294393730545,-0.00021225658614673385,-0.0001861629719515933,-0.005210527742089447,-0.00011270391912342222,-0.0025158015626894886,-7.022634852715797e-05,-0.0010559933649710745,-0.0002374421134969312
5,28,6,False,False,False,False,10.154,35036.683292,0.780829,24952.708955,14.479,7.360883,3.9e-05,24920.521086,-2.7781308443115216,-0.725550208993062,-0.3362926127276978,-0.30734167804120344,-11.969466478951723,-0.13445804042997023,-5.8444980962086115,-0.15217137533346836,-2.2121985770688584,-0.46857318207370824,1,0.0,0.0,0.0,0.0,800.1694080067253,19369.9018916139,336.29725135481294,1125.5865069562456,0.37395176098560484,1373915.0729947342,894.556851988135,19995.509896489173,386.79197548221936,1272.3752210472512,1.037915958008621,3525722.8209182923,-0.0012732783882559637,-0.00034961700816442105,-0.00022420292545163143,-0.00019198758825054996,-0.005437155135584779,-0.00013259011699659018,-0.002637919701243521,-8.677621253899995e-05,-0.001113771838363593,-0.0002858631200147561
5,28,7,False,False,False,False,9.732,35005.931977,0.784283,24968.631658,14.469,18.259166,7e-05,24939.837371,-2.7781308443115216,-0.725550208993062,-0.3362926127276978,-0.30734167804120344,-11.969466478951723,-0.13445804042997023,-5.8444980962086115,-0.15217137533346836,-2.2121985770688584,-0.46857318207370824,1,0.0,0.0,0.0,0.0,799.9159124920437,19335.64441383785,335.94131579407264,1125.5319266952117,0.37195719979888425,1381010.9947790313,895.2423399041658,20008.49661833542,387.0150310022179,1272.735639719265,1.0369361411099751,3527373.457928056,-0.0013449284158954134,-0.0003993820671727019,-0.0002497691569145074,-0.000244206074402103,-0.005713260852403984,-0.00014229742498477502,-0.0027485201169239826,-0.000142346766194643,-0.0011580748148110396,-0.0003316597049420835
5,28,8,False,False,False,False,9.567,35047.837079,0.769136,24918.809336,14.338,16.11349,7.4e-05,25001.239702,-2.7781308443115216,-0.725550208993062,-0.3362926127276978,-0.30734167804120344,-11.969466478951723,-0.13445804042997023,-5.8444980962086115,-0.15217137533346836,-2.2121985770688584,-0.46857318207370824,1,0.0,0.0,0.0,0.0,795.6902453105323,19296.747676643095,334.82089937813186,1123.6784988613492,0.3690241215297057,1357398.4346057286,892.8461049227163,20017.145582278263,386.5429597419166,1278.1585526512827,1.0368060905046983,3524499.1950343703,-0.001415439854112927,-0.00047085458758048095,-0.0002579955469618618,-0.0002768329491487302,-0.005958335791024538,-0.00017852196911917118,-0.002864507521888516,-0.0001491036081959697,-0.0012234162758657733,-0.00037796773599103477
5,28,9,False,False,False,False,9.066,34915.901267,0.760013,24918.333775,14.037,41.179884,5e-06,25095.565745,-2.7781308443115216,-0.725550208993062,-0.3362926127276978,-0.30734167804120344,-11.969466478951723,-0.13445804042997023,-5.8444980962086115,-0.15217137533346836,-2.2121985770688584,-0.46857318207370824,1,0.0,0.0,0.0,0.0,794.2406359952281,19246.041858967063,333.0677129102094,1119.4628717357816,0.36534079937449715,1360551.2869536863,895.5388389869669,20002.682908447525,386.63997164079757,1275.4010221827798,1.0306086774395913,3516251.6331230476,-0.0014971877660415209,-0.000503269589319405,-0.0003105766808166234,-0.00030327539956544034,-0.006187691150056031,-0.00018505887213028877,-0.0029693803267360416,-0.0001692829320364029,-0.0012606826304702354,-0.0004458334197371822
